0:00:00,22.903,0
0:00:10,22.933,10
0:00:20,22.98,20
0:00:30,22.995,30
0:00:40,23.003,40
0:00:50,23.012,50
0:01:00,23.016,60
0:01:10,23.021,70
0:01:20,23.024,80
0:01:30,23.028,90
0:01:40,23.032,100
0:01:50,23.033,110
0:02:00,23.035,120
0:02:10,23.036,130
0:02:20,23.038,140
0:02:30,23.039,150
0:02:40,23.041,160
0:02:50,23.041,170
0:03:00,23.042,180
0:03:10,23.043,190
0:03:20,23.044,200
0:03:30,23.044,210
0:03:40,23.045,220
0:03:50,23.046,230
0:04:00,23.046,240
0:04:10,23.046,250
0:04:20,23.047,260
0:04:30,23.047,270
0:04:40,23.048,280
0:04:50,23.048,290
0:05:00,23.049,300
0:05:10,23.049,310
0:05:20,23.064,320
0:05:30,23.269,330
0:05:40,23.465,340
0:05:50,23.746,350
0:06:00,24.132,360
0:06:10,24.364,370
0:06:20,24.534,380
0:06:30,24.716,390
0:06:40,24.869,400
0:06:50,24.973,410
0:07:00,25.082,420
0:07:10,25.161,430
0:07:20,25.246,440
0:07:30,25.305,450
0:07:40,25.351,460
0:07:50,25.397,470
0:08:00,25.431,480
0:08:10,25.461,490
0:08:20,25.493,500
0:08:30,25.513,510
0:08:40,25.537,520
0:08:50,25.557,530
0:09:00,25.571,540
0:09:10,25.582,550
0:09:20,25.596,560
0:09:30,25.607,570
0:09:40,25.615,580
0:09:50,25.623,590
0:10:00,25.628,600
0:10:10,25.635,610
0:10:20,25.638,620
0:10:30,25.642,630
0:10:40,25.644,640
0:10:50,25.649,650
0:11:00,25.652,660
0:11:10,25.653,670
0:11:20,25.656,680
0:11:30,25.657,690
0:11:40,25.658,700
0:11:50,25.659,710
0:12:00,25.66,720
0:12:10,25.66,730
0:12:20,25.66,740
0:12:30,25.661,750
0:12:40,25.661,760
0:12:50,25.661,770
0:13:00,25.661,780
0:13:10,25.661,790
0:13:20,25.661,800
0:13:30,25.66,810
0:13:40,25.66,820
0:13:50,25.66,830
0:14:00,25.659,840
0:14:10,25.658,850
0:14:20,25.658,860
0:14:30,25.657,870
0:14:40,25.657,880
0:14:50,25.656,890
0:15:00,25.656,900
0:15:10,25.655,910
0:15:20,25.654,920
0:15:30,25.654,930
0:15:40,25.653,940
0:15:50,25.652,950
0:16:00,25.651,960
0:16:10,25.651,970
0:16:20,25.65,980
0:16:30,25.649,990
0:16:40,25.649,1000
0:16:50,25.648,1010
0:17:00,25.647,1020