Hydroquinone,,
Wavelength (nm),Intensity (a.u.),
290,0.9155441523,
291.0700073,-0.06742942333,
292,-0.3846314549,
293.0700073,-0.7402194142,
294,-0.9172635078,
295.0700073,-0.9915254116,
296,-0.9856159687,
297.0700073,-1.130051851,
298,-1.093990326,
299.0700073,-1.179583907,
300,-1.117613673,
301.0700073,-1.120762348,
302,-0.8074871898,
303.0700073,-0.9963366985,
304,-0.964164257,
305.0700073,-1.040133715,
306,-1.060535312,
307.0700073,-0.8629965782,
308,-1.060376644,
309.0700073,-0.9115189314,
310,-0.7504784465,
311.0700073,-0.5888065696,
312,-0.1695685387,
313.0700073,0.5276032686,
314,2.976366997,
315.0700073,5.951819897,
316,12.12125874,
317.0700073,19.29470062,
318,28.80293846,
319.0700073,44.21925735,
320,56.19738388,
321.0700073,69.54129028,
322,83.11180878,
323.0700073,93.00689697,
324,107.6346359,
325.0700073,113.1334305,
326,116.0528564,
327.0700073,121.8044128,
328,123.0335846,
329.0700073,123.9899216,
330,127.1469498,
331.0700073,124.3442841,
332,128.4343262,
333.0700073,120.4109268,
334,122.480957,
335.0700073,120.7023163,
336,117.122757,
337.0700073,110.1811752,
338,111.1477585,
339.0700073,107.7237167,
340,102.9850464,
341.0700073,101.6793671,
342,98.69688416,
343.0700073,91.09941101,
344,90.05627441,
345.0700073,88.32854462,
346,84.3859024,
347.0700073,84.06219482,
348,77.6643219,
349.0700073,77.40695953,
350,73.69076538,
351.0700073,68.06308746,
352,70.40975952,
353.0700073,64.57494354,
354,63.7576561,
355.0700073,57.87038803,
356,57.83716583,
357.0700073,53.87647247,
358,53.48383331,
359.0700073,50.70943451,
360,45.98646545,
361.0599976,42.9584198,
361.9599915,44.1917305,
363.0299988,38.84654617,
363.9299927,38.80370331,
365,38.9213829,
366.0599976,34.75364304,
366.9599915,31.77442932,
368.0299988,32.39645386,
368.9299927,30.53632545,
370,29.1927948,
371.0700073,25.53881454,
372,25.12931252,
373.0700073,24.77234077,
374,23.03329468,
375.0700073,19.9438591,
376,19.88849449,
377.0700073,18.06996727,
378,16.69081116,
379.0700073,15.94519615,
380,17.37111092,
381.0599976,15.27636337,
381.9599915,14.36172009,
383.0299988,14.06300163,
383.9299927,12.69369602,
385,12.77747059,
386.0599976,12.00366592,
386.9599915,11.82278728,
388.0299988,9.812176704,
388.9299927,11.02383614,
390,8.972706795,
391.0700073,8.332191467,
392,8.905725479,
393.0700073,7.863549709,
394,7.497320652,
395.0700073,6.514788151,
396,6.746480465,
397.0700073,5.776984692,
398,5.083817005,
399.0700073,5.786975384,
400,3.923808098,
401.0599976,3.938058376,
401.9599915,3.004227161,
403.0299988,3.482000351,
403.9299927,3.732383728,
405,3.69842577,
406.0599976,3.464881897,
406.9599915,3.199347019,
408.0299988,3.204857349,
408.9299927,2.403774738,
410,2.217410088,
411.0599976,2.294725418,
411.9599915,2.482339859,
413.0299988,2.334648609,
413.9299927,2.045147419,
415,1.624100566,
416.0599976,2.03246212,
416.9599915,1.357814431,
418.0299988,1.683953404,
418.9299927,1.442566276,
420,0.8872951269,
421.0599976,0.3838272095,
421.9599915,0.5717316866,
423.0299988,0.8574570417,
423.9299927,0.5353798866,
425,0.7257884741,
426.0599976,0.2675231695,
426.9599915,0.4399873018,
428.0299988,0.4928600788,
428.9299927,0.2975395918,
430,0.3274885416,
431.0599976,-0.01185691357,
431.9599915,-0.07216322422,
433.0299988,0.09882962704,
433.9299927,-0.04297852516,
435,0.2015633583,
436.0599976,-0.4349637032,
436.9599915,-0.04180419445,
438.0299988,-0.1576989889,
438.9299927,-0.4094791412,
440,-0.2248687744,
441.0599976,-0.5720437765,
441.9599915,-0.4748011231,
443.0299988,-0.8111894727,
443.9299927,-0.5024363995,
445,-0.7382869124,
446.0599976,-0.9523141384,
446.9599915,-0.6884026527,
448.0299988,-0.6252265573,
448.9299927,-0.3774549961,
450,-0.4627461433,
451.0400085,-0.5526247621,
451.9400024,-0.7194030881,
452.980011,-0.8274054527,
454.019989,-0.6901302934,
455.0700073,-0.7252544165,
455.9700012,-0.7085044384,
457.0100098,-0.9256664515,
458.0499878,-0.9260852337,
458.9500122,-0.8334397078,
460,-0.5892550349,
461.0599976,-0.7157608271,
461.9599915,-0.8379770517,
463.0299988,-0.7074774504,
463.9299927,-0.9370989799,
465,-0.8411369324,
466.0599976,-1.063144088,
466.9599915,-0.7646542788,
468.0299988,-0.6801214218,
468.9299927,-0.9333924651,
470,-0.9238301516,
471.0400085,-0.8469795585,
471.9400024,-0.9790793657,
472.980011,-0.8832838535,
474.019989,-1.012651682,
475.0700073,-0.9806244373,
475.9700012,-0.6988130212,
477.0100098,-1.196721315,
478.0499878,-1.108883142,
478.9500122,-0.9088904858,
480,-0.9443974495,
481.0599976,-0.9703632593,
481.9599915,-0.9643686414,
483.0299988,-1.022747755,
483.9299927,-1.005570769,
485,-0.945672214,
486.0599976,-1.19991982,
486.9599915,-0.7713863254,
488.0299988,-1.025133729,
488.9299927,-0.9267849326,
490,-1.055703878,
491.0400085,-1.02485013,
491.9400024,-1.068768263,
492.980011,-1.145252228,
494.019989,-1.032298207,
495.0700073,-0.9362126589,
495.9700012,-0.9523000121,
497.0100098,-1.068795919,
498.0499878,-0.991289854,
498.9500122,-1.037516832,
500,-0.9975938797,
501.0400085,-0.9935101271,
501.9400024,-0.9593625069,
502.980011,-1.137849212,
504.019989,-0.9621948004,
505.0700073,-1.036872864,
505.9700012,-0.97209692,
507.0100098,-1.10863471,
508.0499878,-1.022550225,
508.9500122,-1.046985626,
510,-0.9179138541,
511.019989,-0.7686736584,
512.0499878,-1.217752099,
512.9400024,-1.15578115,
513.9699707,-1.113234282,
515,-1.032232285,
516.0200195,-1.21905601,
517.0499878,-1.034286737,
517.9400024,-1.066515803,
518.9699707,-1.134149194,
520,-1.103621483,
521.039978,-1.150401473,
521.9400024,-1.101635456,
522.9799805,-1.250925183,
524.0200195,-1.176422596,
525.0700073,-1.175104022,
525.9699707,-1.156396151,
527.0100098,-1.175028682,
528.0499878,-1.13349545,
528.9500122,-1.108462453,
530,-1.219777465,
531.039978,-1.16375041,
531.9400024,-1.198123813,
532.9799805,-1.166619182,
534.0200195,-1.144775033,
535.0700073,-1.004619718,
535.9699707,-1.283595681,
537.0100098,-1.144038796,
538.0499878,-1.230419993,
538.9500122,-1.095788479,
540,-1.166537046,
541.0200195,-1.120259285,
542.0499878,-1.107868791,
542.9400024,-1.125642776,
543.9699707,-1.014738083,
545,-1.220726371,
546.0200195,-1.084605336,
547.0499878,-1.082499146,
547.9400024,-1.158750415,
548.9699707,-1.146822691,
550,-1.273204088,
551.0200195,-1.190176487,
552.0499878,-1.01283288,
552.9400024,-1.06179595,
553.9699707,-1.158607364,
555,-1.115383625,
556.0200195,-0.9923775196,
557.0499878,-1.273047209,
557.9400024,-1.136720419,
558.9699707,-1.402975321,
560,-1.124204397,
561.0200195,-1.01254499,
562.0499878,-1.218784809,
562.9400024,-1.156761885,
563.9699707,-1.1874336,
565,-1.131577134,
566.0200195,-1.022130489,
567.0499878,-0.8530322909,
567.9400024,-0.7829245925,
568.9699707,-0.5709964633,
570,-0.2538288832,
571.0200195,-0.1202539206,
572.0499878,-0.2145365477,
572.9400024,0.2517498732,
573.9699707,0.3431639671,
575,0.4857413769,
576.0200195,0.07086873055,
577.0499878,0.2378150225,
577.9400024,0.09459137917,
578.9699707,-0.0811047554,
580,0.1153466702,
581.0100098,-0.3324125409,
582.0200195,-0.4137167931,
583.039978,-0.409488678,
584.0499878,-0.8043113947,
585.0700073,-1.070314646,
585.9400024,-1.186190963,
586.9500122,-0.9861568213,
587.9699707,-1.272631407,
588.9799805,-1.085482955,
590,-1.100890398,
591.0200195,-1.232296824,
592.0499878,-1.064612985,
592.9400024,-1.283595681,
593.9699707,-1.230470896,
595,-0.9467713237,
596.0200195,-1.122048259,
597.0499878,-1.094660997,
597.9400024,-1.009758711,
598.9699707,-1.137995958,
600,-1.156478405,
601.0100098,-1.199525833,
602.0200195,-1.304396272,
603.039978,-1.272582531,
604.0499878,-1.314792395,
605.0700073,-1.083298445,
605.9400024,-1.283595681,
606.9500122,-1.040777326,
607.9699707,-1.314328074,
608.9799805,-1.004490972,
610,-1.200229406,
611.0100098,-1.14506495,
612.0200195,-1.125534534,
613.039978,-1.221076846,
614.0499878,-1.23193264,
615.0700073,-1.107552052,
615.9400024,-0.9628739357,
616.9500122,-1.200873256,
617.9699707,-1.180905223,
618.9799805,-1.16531992,
620,-1.325265765,
621.0100098,-1.241110682,
622.0200195,-1.102167487,
623.039978,-1.283595681,
624.0499878,-0.8896062374,
625.0700073,-1.228539348,
625.9400024,-0.9731264114,
626.9500122,-1.057988167,
627.9699707,-0.9522787333,
628.9799805,-0.5743293762,
630,-0.5815102458,
631.0100098,-0.7056290507,
632.0200195,-0.005390644073,
633.039978,-0.3499407768,
634.0499878,0.9840985537,
635.0700073,1.914879203,
635.9400024,3.382200718,
636.9500122,3.443489075,
637.9699707,5.467379093,
638.9799805,6.194922447,
640,7.280798435,
641,9.747086525,
642,9.932029724,
643,11.8012743,
644,13.75295162,
645,13.13879776,
646,14.94375992,
647,16.1944313,
648,16.85324669,
649,17.55656052,
650,17.99747086,
651.0100098,16.50359535,
652.0200195,18.11739349,
653.039978,17.92427826,
654.0499878,18.04849052,
655.0700073,17.7048378,
655.9400024,19.36429405,
656.9500122,17.68944931,
657.9699707,16.71487236,
658.9799805,17.25823593,
660,15.02046585,
661,16.58687401,
662,15.18467712,
663,17.73592758,
664,16.80346107,
665,15.67641068,
666,16.30072212,
667,13.66583443,
668,16.15709305,
669,14.74913406,
670,12.75530434,
671,13.31754303,
672,13.46368504,
673,12.40949535,
674,12.44999123,
675,12.28071404,
676,11.51365376,
677,12.80345345,
678,12.48459816,
679,12.03327465,
680,12.32091999,
680.9799805,12.79869652,
681.9699707,10.65091991,
682.9500122,10.28718662,
683.9400024,9.722262383,
685.0700073,10.8947897,
686.0499878,9.264575005,
687.039978,10.3520174,
688.0200195,9.21897316,
689.0100098,7.775555134,
690,7.463232517,
691,8.757019043,
692,7.673969746,
693,6.975575924,
694,7.598816395,
695,7.747354984,
696,6.952701092,
697,6.604621887,
698,6.674779415,
699,4.935848236,
700,5.883049965,

Hydroquinone,
Hydroquinone
Collection Time: 4/28/2025 12:35:47 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY17430002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        290.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               288.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 4/28/2025 9:34:43 AM
Method Modifications:
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 9:36:12 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 9:36:35 AM, Old:600, New:800
Ex. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Em. Slit Width (nm): Changed: 4/28/2025 9:36:35 AM, Old:5, New:10
Emission PMT (V): Changed: 4/28/2025 9:36:35 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 350.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:36:35 AM, Old: 600.00, New: 700.00
Zero Mode Changed: 4/28/2025 9:36:36 AM, Old:ON, New:OFF
User Delta Increment Changed: 4/28/2025 9:40:22 AM, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 300.00, New: 500.00
Stop Wavelength Changed: 4/28/2025 9:40:22 AM, Old: 700.00, New: 800.00
Ex. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Em. Slit Width (nm): Changed: 4/28/2025 9:40:50 AM, Old:10, New:5
Excitation Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 450.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 9:50:42 AM, Old: 500.00, New: 300.00
Stop Wavelength Changed: 4/28/2025 9:50:52 AM, Old: 800.00, New: 700.00
Ex. Slit Width (nm): Changed: 4/28/2025 10:00:54 AM, Old:5, New:2.5
Em. Slit Width (nm): Changed: 4/28/2025 10:00:54 AM, Old:5, New:2.5
PMT Volts Changed: 4/28/2025 10:01:27 AM, Old:800, New:600
Ex. Slit Width (nm): Changed: 4/28/2025 10:01:27 AM, Old:2.5, New:5
Em. Slit Width (nm): Changed: 4/28/2025 10:01:27 AM, Old:2.5, New:5
Emission PMT (V): Changed: 4/28/2025 10:01:27 AM, Old: 800, New: 600
PMT Volts Changed: 4/28/2025 10:29:17 AM, Old:600, New:800
Emission PMT (V): Changed: 4/28/2025 10:29:17 AM, Old: 600, New: 800
PMT Volts Changed: 4/28/2025 10:36:23 AM, Old:800, New:600
Emission PMT (V): Changed: 4/28/2025 10:36:23 AM, Old: 800, New: 600
Excitation Wavelength Changed: 4/28/2025 10:36:42 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 10:36:42 AM, Old: 300.00, New: 500.00
User Delta Stop Changed: 4/28/2025 10:37:33 AM, Old: 450.00, New: 532.00
Excitation Wavelength Changed: 4/28/2025 10:37:33 AM, Old: 450.00, New: 532.00
Emission Wavelength Changed: 4/28/2025 10:37:33 AM, Old: 500.00, New: 550.00
Zero Mode Changed: 4/28/2025 10:40:03 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 10:40:03 AM, Old:Reading, New:ON
PMT Volts Changed: 4/28/2025 10:40:13 AM, Old:600, New:800
Emission PMT (V): Changed: 4/28/2025 10:40:13 AM, Old: 600, New: 800
Excitation Wavelength Changed: 4/28/2025 10:40:13 AM, Old: 532.00, New: 288.00
Zero Mode Changed: 4/28/2025 10:40:13 AM, Old:ON, New:OFF
Excitation Wavelength Changed: 4/28/2025 10:42:47 AM, Old: 288.00, New: 450.00
Emission Wavelength Changed: 4/28/2025 10:42:47 AM, Old: 550.00, New: 500.00
Zero Mode Changed: 4/28/2025 10:48:18 AM, Old:OFF, New:Reading
Zero Mode Changed: 4/28/2025 10:48:19 AM, Old:Reading, New:ON
Excitation Wavelength Changed: 4/28/2025 10:50:10 AM, Old: 450.00, New: 288.00
Emission Wavelength Changed: 4/28/2025 10:50:21 AM, Old: 500.00, New: 300.00
Emission Wavelength Changed: 4/28/2025 10:50:47 AM, Old: 300.00, New: 290.00
Zero Mode Changed: 4/28/2025 12:12:01 PM, Old:ON, New:Reading
Zero Mode Changed: 4/28/2025 12:12:01 PM, Old:Reading, New:ON
Zero Mode Changed: 4/28/2025 12:15:16 PM, Old:ON, New:Reading
Zero Mode Changed: 4/28/2025 12:15:16 PM, Old:Reading, New:ON
Zero Mode Changed: 4/28/2025 12:16:01 PM, Old:ON, New:Reading
Zero Mode Changed: 4/28/2025 12:16:01 PM, Old:Reading, New:ON
Zero Mode Changed: 4/28/2025 12:33:43 PM, Old:ON, New:Reading
Zero Mode Changed: 4/28/2025 12:33:43 PM, Old:Reading, New:ON
End Method Modifications

